bnf_code,actual_cost,predicted_cost,predicted_cost_AutoARIMA-lo-95,predicted_cost_AutoARIMA-hi-95
0407010H0AAACAC,4382458.41689,2438216.48459715,2085578.6730424198,2790854.2961518797
0407010H0AAAMAM,42529046.9719,20490803.4478875,19356809.019899998,21624798.578399997
0407010H0AAAQAQ,5743138.127229999,3224502.3943749997,2843422.4961458333,3605582.292604167
0407010H0AABGBG,12206840.943989998,7717769.944800001,7050117.885600001,8385422.0784
0407010H0AABUBU,512132.07293,249902.12093081424,200218.2972497039,299585.94838708173
0407010H0AADPDP,572756.90798,251214.6598647187,200279.63556365622,302149.68153131247
0407010H0AADSDS,1017961.90385,526665.5781,438044.096025,615287.0295000001
0407010N0AAAAAA,9326551.807130001,5901448.5474,5077404.1287,6725493.0561999995
0407010N0AAAHAH,558212.94445,268566.86467059207,229968.52209614177,307165.1949717634
0407010N0AAAIAI,804206.03763,382842.3742354062,293773.1145741071,471911.62676691293
0407010P0AAABAB,1869990.0922800007,952653.8134104221,872965.0139506334,1032342.6406589778
0407010Q0AAAAAA,1666146.4029599999,1066307.281153466,588777.0113540821,1543837.5342316572
040702040AAAAAA,11401079.972299999,5386916.850054639,4886235.22989212,5887598.470217159
040702040AAACAC,462473.45184,302846.52901698125,249164.45495889062,356528.60727558593
040702040AAAGAG,502358.31694000005,245732.17293279583,208592.37512772914,282871.94954502495
040702040AAAHAH,1320368.5644699999,660184.7452707667,600981.9299308604,719387.5606106729
040702040AAAJAJ,672098.70753,344146.7949824767,289131.5299770949,399162.05645937787
040702040AAAYAY,604356.4979,300527.4929577083,259824.00489835418,341230.9810170625
040702040BNADAE,935198.0997700001,460710.6022351937,416132.0032047406,505289.20126564684
040702040BNAFAC,1231193.7734400001,634095.4858302708,580597.4905438,687593.4811167417
0407020A0AAAEAE,1755765.6059299996,787354.2592016116,434679.95126969216,1140028.5539685055
0407020A0AAAFAF,1347264.1994500002,675597.7000872,538260.6843792879,812934.7219531828
0407020A0AAAGAG,765668.3506900001,393314.6445401842,306748.6295383405,479880.65524363593
0407020A0AAAHAH,736916.91234,359266.3590483773,317553.71906955144,400979.0069662845
0407020A0AAAIAI,469601.30714,275651.1393,166411.9357187215,384890.34609051264
0407020A0AAAUAU,965007.71906,489827.77315115626,378321.8634858285,601333.6505698548
0407020A0AABWBW,523785.14587000007,266504.72521988355,241455.42742761207,291554.02018376015
0407020A0BBAIAE,699058.6777900001,356518.16633439995,316550.3888662049,396485.96025887737
0407020A0BBAJAF,845317.03675,425225.22613869375,374513.03972701525,475937.4125503723
0407020A0BBAKAG,651389.67489,339078.3136239218,299405.65657616954,378750.97497006593
0407020A0BBALAH,1140584.35777,589295.9060340516,484783.8808667722,693807.920615889
0407020A0BEAAAU,1007392.9429300003,530171.9274203,431222.4371751875,629121.379143625
0407020A0BEABAE,1022115.0695499999,515124.1070064,154163.37863502302,876084.8284879093
0407020A0BEACAF,1262809.1882900002,630547.9079087999,419870.03850284056,841225.7773147593
0407020A0BEADAG,948077.5653,483886.80717359076,417686.80125298596,550086.8028270853
0407020A0BEAEAH,1159102.428,618012.3915454992,486894.52311470563,749130.2663045062
0407020A0BFABAE,675493.37998,322036.9387923117,265855.0539930515,378218.8235915719
0407020A0BFACAF,727892.7042500001,367627.1960328,333104.5847444262,402149.788907335
0407020A0BFAEAH,474612.17975,259078.35656600588,203550.3239430508,314606.38602393947
0407020A0BJAAAW,642445.61883,318735.3343549933,224424.1607452411,413046.50796474563
0407020A0BQAAAU,374442.45405000006,191347.71216479997,57893.78077221665,324801.6445247273
0407020A0BQABAE,633634.1267499999,315594.912336,115981.97551289551,515207.8480522617
0407020A0BQACAF,821498.4518500001,413443.6834144042,340678.8904249148,486208.50123376166
0407020A0BQADAG,416043.51849000005,197468.87431199997,80875.37475478163,314062.37963943667
0407020A0BQAEAH,662631.6658600001,326770.92723698437,270786.96452057344,382754.9077360594
0407020ADAAAAAA,3578955.2850500005,1797910.75132,1402528.66636,2193292.85496
0407020ADAAABAB,641314.96991,307772.73717835,203828.9086980765,411716.5741895456
0407020ADAAACAC,655554.0679,325460.5803041785,258249.3164784517,392671.841142606
0407020ADAAADAD,598397.92962,308438.1657293956,277369.2035712396,339507.11295105465
0407020ADAAAEAE,513199.44480000006,260984.05228972557,237668.77941469772,284299.3221781074
0407020ADAAAFAF,1127632.38189,564214.314026346,507737.12668317865,620691.540635643
0407020ADAAAGAG,1177068.72476,593275.4251283505,519427.5434569643,667123.3002553817
0407020ADAAAHAH,835513.09848,386112.6023648775,334824.125410438,437401.1153240498
0407020ADAAAKAK,1008300.04738,485454.30500252685,436559.3221822991,534349.2681896898
0407020ADAAALAL,1037844.0773700001,507825.31297374994,438447.614666875,577203.0229893749
0407020ADAAANAN,788302.0249,441798.5337155772,303079.5289808013,580517.5224194278
0407020ADAAARAR,684268.15208,347568.3359812705,316804.9742856958,378331.6976768452
0407020ADBBAAAA,467880.16810999997,227887.40076057427,42210.26740205365,413564.52758180693
0407020ADBEAAAK,562382.23824,272664.43014983594,245017.65398203905,300311.22102675
0407020ADBEABAF,918056.24303,441462.0796545887,372183.7185395273,510740.4456779163
0407020ADBEACAG,1123293.38402,482622.4513786272,417046.66049180354,548198.2226323861
0407020ADBEADAH,1061869.60807,516966.52498273767,429658.74453214224,604274.325071625
0407020ADBEAEAI,631469.96343,305169.727201995,243620.2667813172,366719.17780352675
0407020ADBEAHAR,835542.742,429477.80225586775,363981.71669313614,494973.8878185993
0407020ADBEAIAQ,502133.00087999995,262980.58629015443,199646.6665602991,326314.4948117566
0407020ADBJAAAC,1004354.0612100002,494831.98196074995,423983.5597142031,565680.4042072969
0407020ADBJABAD,1190760.70555,600546.8111391875,545585.3109038281,655508.3400609844
0407020ADBJACAE,970488.77703,475502.72410997236,408116.9486063642,542888.4960290826
0407020AGAAAAAA,1088902.06507,545953.9929502811,500553.9043608437,591354.0750267265
0407020AGAAACAC,1219677.9613299998,710372.7678067734,621529.047890078,799216.5007494531
0407020AGAAADAD,1400064.3105199998,726958.6430846818,572853.300015864,881064.0447469072
0407020AGAAAEAE,736490.6841699999,379492.45063561865,332088.5039789128,426896.36799562065
0407020AGAAAFAF,895276.03115,456157.6862827315,405599.47908467293,506715.9065015473
0407020AGAAAGAG,512731.9563,265233.2158961551,229110.37601397093,301356.03950239276
0407020B0AAADAD,540365.25686,270820.8113291163,247060.80671652377,294580.83068009786
0407020B0AAAEAE,493204.4034700001,249691.87064471678,206158.4799118945,293225.2541510449
0407020B0AAAHAH,3280256.1805000007,1412105.0516959373,1283298.7394889062,1540911.4122015624
0407020B0AAAIAI,4528660.185029998,2107359.9518834474,1888963.7854105763,2325756.1472165575
0407020B0AAAJAJ,3271658.43528,1546455.9617574208,1401388.9916440716,1691522.8924497871
0407020B0AAAKAK,2604851.121149999,1277641.3110609085,886864.3388588428,1668418.3731825147
0407020B0BDAAAE,566539.17059,441102.9109743058,393341.1019189145,488864.72532973613
0407020B0BDABAF,564176.29097,423791.23643361335,375541.71459090454,472040.72249694343
0407020B0BDACAG,574406.77226,443644.2902112,381591.44575424644,505697.1240680758
0407020B0BEAAAH,604151.48732,288765.4146020703,256715.3693633203,320815.4719154687
0407020B0BEABAI,990690.81226,496856.089727666,446734.95232727175,546977.2054828808
0407020B0BEACAJ,1318553.77283,678342.916774926,566110.6819923464,790575.171267997
0407020B0BEADAK,626766.53702,311258.87409342284,248726.42273342074,373791.32826341066
0407020B0BHAAAH,2863525.2144900016,1303375.2542260312,1148542.5347874844,1458207.9881541564
0407020B0BHABAI,4628356.341480001,2067895.81427125,1810733.210174961,2325058.574240274
0407020B0BHACAJ,5324952.978609998,2495282.858031129,2281870.916385609,2708694.7050553123
0407020B0BHADAK,2730605.96419,1378323.2063716718,947480.7920637636,1809165.6105624882
0407020B0BKABAI,568050.83369,282264.0634733594,256921.99374775,307606.11241593753
0407020B0BKADAJ,580574.18109,294683.79282203416,267286.85715218703,322080.72390442964
0407020B0BMABAI,935689.1374500002,516396.846258,412446.9328489014,620346.7687505274
0407020B0BMACAJ,986920.0758600002,502018.1687295,407434.24371641746,596602.0771948256
0407020B0BUAAAH,545353.42109,272502.2269700039,233722.89444532615,311281.5341562148
0407020B0BUABAI,841265.2318899998,376580.4533412988,293767.00624991016,459393.8958863994
0407020B0BUACAJ,763209.6489,403180.0946875854,362536.0280328955,443824.13650691893
0407020C0AAADAD,3759477.793799999,1734344.8389795711,1616305.8739112858,1852383.804047857
0407020C0AAAEAE,10455742.518889999,5544497.6696,5193349.1464,5895646.3472
0407020G0AAACAC,7960847.153800003,4006686.0375,3691362.3675,4322009.7075
0407020G0AAADAD,487284.89071,242342.38169142854,155987.47949774552,328697.2866032143
0407020H0AAABAB,495547.7961,227990.3764278,-32550.90471201844,488531.65731569164
0407020L0AAABAB,691463.47309,354394.98699755024,248819.21778948128,459970.77354136435
0407020M0AAAEAE,830500.20268,159321.91,110806.116953125,207837.705625
0407020Q0AAABAB,1882177.0661500003,657597.615875,582879.2973750001,732315.9343750001
0407020Q0AAAFAF,569118.04785,92324.22905950001,-160213.64432961604,344862.101252071
0407020Q0AAAKAK,564617.5123000001,287512.9093925833,257562.28420460413,317463.5371174583
0407020Q0AAALAL,428244.7898,224836.40802293958,191019.8645254526,258652.95456226222
0407020Q0AACNCN,6506225.171670002,3757698.7363333334,3346854.9189999998,4168542.444666667
0407020Q0AAEFEF,520105.16778,256366.56436895,235551.14654081874,277181.98219708126
0407020Q0BBAAAK,726277.9401400001,321075.7063973333,252212.26263512496,389939.15015954163
0407020Q0BBABAL,631657.7178100001,318423.71762760857,294675.2578244651,342172.1774307521
0407020Q0BBACAI,421779.86234,217162.44993105,175580.91533268333,258743.98452941666
0407020Q0BCAGCN,2850067.9749799985,1456377.33133242,1191609.89620407,1721144.7310535097
0407020Q0BKAAEF,2895820.8809499997,1417305.9596801833,1312671.0497070833,1521940.8696532834
0407020Q0BKABEG,2767850.1796900006,1381196.1529409376,1290361.4970059376,1472030.841270146
0407020Q0BKACEH,1286911.1013,665567.8196852813,570471.9887030625,760663.6585709063
0407041AAAAABAB,665137.89836,319637.0061694336,286332.851491333,352941.1779990234
0407041ABAAAAAA,1205331.22242,510039.47333333327,330133.77479817707,689945.1792382812
0407041B0AAAAAA,981340.2546399999,482453.54532100004,438886.4875960313,526020.6030459688
0407041M0AAAAAA,374980.9874,358417.35,337895.44687499997,378939.253125
0407041R0AAAAAA,719047.22733,345233.11171129736,298513.4355213701,391952.7829021372
0407041R0AAABAB,996821.3306499999,625408.6113802083,567425.6849479167,683391.5484114583
0407041R0AAACAC,2701402.6644099997,1410116.9434139375,1257220.010268815,1563013.8765590598
0407041R0AAADAD,2422250.7162399995,1532749.6605208332,1305317.9934375,1760181.3715364581
0407041R0BBACAC,1233770.9433499998,615803.336648254,553226.7280121048,678379.9452844029
0407041T0AAACAC,1085856.72074,507463.45844578126,474848.0793380625,540078.8437005938
0407041T0AAADAD,4526913.151740001,2219470.7092583594,2011187.189318836,2427754.2525056135
0407041T0AAAEAE,1618621.1564999998,811299.2599112578,661987.9977734035,960610.4666040645
0407041T0AAAFAF,2742459.9867900005,1249306.1350546875,1117182.5407782814,1381429.6781053126
0407041T0AAAGAG,3260513.2754000016,1589716.6512479298,1398144.4039085917,1781288.9115370237
0407041T0AAAHAH,1859487.64482,891624.5870714765,759111.6181674609,1024137.5559754921
0407041T0AAAIAI,4133038.85728,1970961.9884999997,1738788.8097041014,2203135.1672958983
0407041T0AAAJAJ,1388088.26409,709949.2841999999,515336.24697772216,904562.3304553954
0407041T0BBACAC,546237.1611200001,296412.4031604785,251274.24932501072,341550.5648444678
0407041Z0AAAAAA,5680454.61702,3112704.941536458,2749261.169010417,3476148.7997395834
0407041Z0AAABAB,2752486.8231400005,1245194.5096093751,1022020.5247916668,1468368.4704947919
0407041Z0AAACAC,3387553.8189900005,1620335.059574414,1421179.1278598632,1819490.9245125
0407041Z0AAADAD,987909.04456,496026.65119587956,438601.539998291,553451.7676441107
0407041Z0AAAEAE,523035.88346000004,249105.35401875002,191414.97522333983,306795.72458144533
0407042F0AAAAAA,4972967.01872,2877588.066875,2388749.40875,3366426.64125
0407042F0AAAZAZ,8244790.57206,4055739.447908723,3403815.85086775,4707663.095511006
0407042Q0AAABAB,879223.7852800001,433786.29183389735,412018.0909169464,455554.4863528527
0407042Q0AAACAC,521073.60636000003,253193.53071428573,236396.1650892857,269990.8963392857
040801050AAAAAA,4756674.549269999,2788758.3734999998,2529044.72425,3048472.190875
040801050AAABAB,2519579.6726200003,1096857.8012395832,1004290.8864791666,1189424.7381458331
040801050AAACAC,739924.8638999999,374919.5716409333,341540.00369405834,408299.1395878083
040801050AAADAD,3630214.5224200003,2131646.918833333,1918559.8705833333,2344733.929625
040801050AAAVAV,804378.6002,397557.88315635157,299961.0421813198,495154.72954180156
040801050AAAWAW,917319.56004,575411.15921175,428986.9472830488,721835.3578034531
040801050AACGCG,2360794.25984,1231784.0533214998,869866.8694897499,1593701.2582289998
040801050AACHCH,1149042.65736,620373.639626116,463695.7946652455,777051.5253585267
040801050BBABAB,695243.81753,412172.5640208,337093.8976953195,487251.2338076796
040801050BBAGAW,630241.5895499999,328306.9848673711,288805.7174550996,367808.2567253086
040801060AABTBT,2444774.17028,1277335.1040736209,1169327.6506340625,1385342.5575131793
040801060AACRCR,6500300.084020001,3011442.598184564,2673034.651335762,3349850.476763548
040801060AACSCS,3815670.7535200003,1909796.9804375,1563525.17853125,2256068.7249375
040801060BDAACR,551587.20365,389872.1236153125,328695.72411234374,451048.5187275
0408010A0AAAAAA,1451261.8043299997,660595.6672865832,607604.9232681999,713586.4189937124
0408010A0AAABAB,3422662.8008000003,2024237.0051666666,1823739.7059999998,2224734.3655
0408010A0AAACAC,2105787.13531,1229299.2193333334,1103539.9428333333,1355058.522
0408010A0AAAHAH,3663646.4447699995,1557582.25275,1397035.8507666667,1718128.6547333333
0408010A0AAAIAI,844006.4389,377917.4710922833,337307.9628854833,418526.9900711333
0408010A0AAANAN,961351.8079799999,482739.45821233094,318814.882711988,646664.0395354901
0408010A0BBAAAA,1696562.1217600002,850295.4976261,765103.983786578,935487.0114656218
0408010A0BBABAB,5796578.05586,2894152.6931526,2717412.8843447627,3070892.5019604377
0408010A0BBACAC,4788024.128840001,2383401.02119,2204823.7173225814,2561978.325057419
0408010A0BBADAH,3097822.22791,1537516.17840312,1299736.27655703,1775296.00184742
0408010A0BBAEAI,1741227.95147,875887.7355772665,809563.1245390885,942212.3466154446
0408010ADAAAAAA,2400636.1562799998,1199764.523297991,1064491.7688337052,1335037.2900111605
0408010ADAAABAB,930611.0401500002,442220.27310671424,401375.4231428398,483065.1450976747
0408010ADAAACAC,884237.89343,345011.9112627664,317968.034219743,372055.791888981
0408010ADAAAEAE,551419.74472,0.0,0.0,0.0
0408010ADBBADAA,1431086.05213,718347.023337125,630312.3791431249,806381.6921194999
0408010AEAAAAAA,1326374.05217,966139.785625,882307.8231250001,1049971.7825892856
0408010AEAAABAB,2130952.0204199995,1291683.7214285715,1135203.2528571428,1448164.1742857143
0408010AEAAACAC,2503504.7648699996,1447510.03125,1303228.2,1591791.8625
0408010AEAAADAD,2105259.03528,1374080.95,1222447.8383333331,1525714.0616666665
0408010AEAAAEAE,2964971.0792900003,1712479.5699107144,1588147.0149107145,1836812.1487500002
0408010AEAAAFAF,1200409.9152099998,1276670.3007440476,1151361.8214285714,1401978.759375
0408010AEAAAGAG,3009382.2095100004,1489420.6692857142,1415406.8314285714,1563434.535
0408010AEAAAIAI,241961.48197,148265.93934151786,137567.34126116073,158964.5375
0408010AEAAANAN,2333299.7956800004,1223558.4711338712,1144119.8960941653,1302996.9991912898
0408010AEBBAEAE,501904.4759,251760.97371087893,227405.0152029883,276116.94063443365
0408010AEBBAGAG,604381.1300799999,307220.85209671874,285156.5672775195,329285.14112375
0408010AFAAACAC,761899.26311,392143.1067645609,348712.4843269031,435573.7417598531
0408010AFAAADAD,541007.44317,263083.50463625684,227747.59963279316,298419.41566654504
0408010AGAAACAC,561037.46899,256196.22778154947,169987.65344768553,342404.7956207161
0408010AGAAADAD,617387.12232,306195.342325664,245735.46779059648,366655.2131026497
0408010AHAAAAAA,575139.17456,203358.5350309933,185955.51871930802,220761.54810186382
0408010AHAAABAB,963982.33965,401250.68794732646,350484.515250363,452016.86387726397
0408010AHAAACAC,2572699.11563,1323366.8791247879,1200096.3803282585,1446637.3609671518
0408010AHAAADAD,1089100.2160500002,291022.3237392078,254838.85118206302,327205.79629635264
0408010AHAAAGAG,1596322.1818900001,765451.4195743593,661657.1013594505,869245.7754621711
0408010AIAAAAAA,2296558.7800600003,1154545.0854335416,1052931.345466979,1256158.8751622916
0408010AIAAABAB,1023461.21107,540474.4085979686,476178.0214145833,604770.8206624478
0408010AKAAAAAA,2330670.99461,1133328.1488867188,991846.1177314452,1274810.170894531
0408010AKAAABAB,1248511.07464,596335.281850586,528328.4560683593,664342.0984853515
0408010AKAAACAC,1405217.79824,680934.8425341797,613328.2913476562,748541.3754257811
0408010AKAAADAD,1320312.8936899998,643162.9547343749,567554.5523232422,718771.3571455078
0408010AKAAAEAE,885792.86312,452914.64759375,402759.32509130856,503069.947227539
0408010AKAAAFAF,632665.45181,317708.7808623047,282325.18534375,353092.37638085935
